pred,obs,lo,hi,n
0.190932686177468,0.20987654320987637,0.09175679414337012,0.4381807829224569,27
0.24112362343760343,0.16618736383442267,0.06474574499141361,0.3895001241898377,27
0.3098839221256804,0.2643097643097646,0.13557890256184246,0.4762099559002565,27
0.4159139174422216,0.4057886557886561,0.24194327854809572,0.6239893506940194,26
0.6065399416757444,0.752601809954751,0.528086513560583,0.9255712498696002,26
