pred,obs,lo,hi,n
0.13611785386399683,0.13840155945419075,0.04615166708716345,0.3747738311775103,27
0.20190430856615812,0.15413533834586468,0.05070994660641648,0.4163475012547121,27
0.3324112850524876,0.3031111111111111,0.15374038757543218,0.5421694109730953,27
0.48730257397783144,0.46884712509712523,0.27466262797756524,0.7125283232079207,26
0.7717885304932774,0.7986013986013987,0.619732772611177,0.9297620999185459,26
