pred,obs,lo,hi,n
0.06257575506313992,0.0,0.0,0.0,27
0.08479785053308245,0.11011904761904756,0.027372242171975647,0.38763718197673,27
0.16512055864017736,0.08363636363636351,0.02154190394927613,0.29552433093037067,27
0.28263316585058357,0.26308148148148114,0.1263906869702217,0.4982770549922655,26
0.7140750403420368,0.775770787916537,0.5841225688055461,0.9217404613799294,26
