pred,obs,lo,hi,n
0.05634635580834252,0.0,0.0,0.0,27
0.07645448594608523,0.11011904761904756,0.027372242171975647,0.38763718197673,27
0.14957299536605728,0.08363636363636351,0.02154190394927613,0.29552433093037067,27
0.25795232571768145,0.26308148148148114,0.1263906869702217,0.4982770549922655,26
0.6848787253816125,0.7197134848956712,0.5293902431918328,0.8831021307672595,26
