pred,obs,lo,hi,n
0.061183688684633745,0.05555555555555536,0.008017076325994021,0.33360983166467106,27
0.09775791893634987,0.0,0.0,0.0,27
0.1746886826223458,0.1599999999999998,0.06326675974865992,0.371943918443822,27
0.2998778606658632,0.32804494970270426,0.16708557823256875,0.5787501387234223,26
0.5929859957311909,0.6240559440559441,0.4348218618697426,0.8131249933659855,26
