label,seed,model,n,C_app,C_lo,C_hi,C_optimism_corr,CV_mean,CV_sd,NRI,IDI,CV_B_mean,CV_B_sd,CV_C_mean,CV_C_sd,CV_d_mean,CV_d_lo,CV_d_hi,NRI_C_vs_A,IDI_C_vs_A,NRI_B_vs_A,IDI_B_vs_A,NRI_diff,IDI_diff,HR,HR_lo,HR_hi,HR_p
DSS,42,HR_Tx_3tier_2,133,,,,,,,,,,,,,,,,,,,,,,1.3454147194171502,0.5435083150280443,3.3304748375945783,0.5211533364345451
DSS,42,HR_HPV/P16_1,133,,,,,,,,,,,,,,,,,,,,,,0.3452816490001177,0.014551430247375614,8.192969014694762,0.510427360425697
DSS,42,HR_HPV/P16_2,133,,,,,,,,,,,,,,,,,,,,,,0.5647415656652662,0.2630313641909141,1.2125285399750556,0.14274283935042925
DSS,123,A_clinical,133,0.8827964359150103,0.7981836874571624,0.87065627141878,0.8164912944233902,0.7779159847521414,0.08839950075157342,,,,,,,,,,,,,,,,,,,
DSS,123,B_ajcc8th,133,0.8893077450308431,0.8153272789581906,0.8790267306374229,0.8270859644365954,0.7933635624021811,0.08061960137825218,,,,,,,,,,,,,,,,,,,
DSS,123,C_modified,133,0.9023303632625086,0.8394191226867718,0.895673406442769,0.8480879921927605,0.8201781548966168,0.07894443292993562,,,,,,,,,,,,,,,,,,,
DSS,123,B_vs_A,133,,,,,,,0.8054794520547945,0.045617395031937874,,,,,,,,,,,,,,,,,
DSS,123,C_vs_A,133,,,,,,,1.1068493150684933,0.09517075050842996,,,,,,,,,,,,,,,,,
DSS,123,C_vs_B,133,,,,,,,0.8350684931506849,0.04955335547649209,,,,,,,,,,,,,,,,,
DSS,123,S2_C_vs_B,133,,,,,,,0.8350684931506849,0.04955335547649209,0.7933635624021811,0.08061960137825218,0.8201781548966168,0.07894443292993562,0.026814592494435685,-0.030771708961141953,0.1360047846889952,,,,,,,,,,
DSS,123,S3_increment_C_vs_B,133,,,,,,,,,,,,,,,,1.1068493150684933,0.09517075050842996,0.8054794520547945,0.045617395031937874,0.3013698630136987,0.04955335547649209,,,,
DSS,2026,A_clinical,133,0.8827964359150103,0.792357779300891,0.8715215901302261,0.8123650180844324,0.764973255571772,0.11923349207113372,,,,,,,,,,,,,,,,,,,
DSS,2026,B_ajcc8th,133,0.8893077450308431,0.811189170664839,0.8794722412611378,0.8239316102703795,0.7792879998016827,0.11221965276129488,,,,,,,,,,,,,,,,,,,
DSS,2026,C_modified,133,0.9023303632625086,0.8369945167923235,0.8963845099383139,0.84522231449007,0.8117551793190386,0.09395449352925454,,,,,,,,,,,,,,,,,,,
DSS,2026,B_vs_A,133,,,,,,,0.8054794520547945,0.045617395031937874,,,,,,,,,,,,,,,,,
DSS,2026,C_vs_A,133,,,,,,,1.1068493150684933,0.09517075050842996,,,,,,,,,,,,,,,,,
DSS,2026,C_vs_B,133,,,,,,,0.8350684931506849,0.04955335547649209,,,,,,,,,,,,,,,,,
DSS,2026,S2_C_vs_B,133,,,,,,,0.8350684931506849,0.04955335547649209,0.7792879998016827,0.11221965276129488,0.8117551793190386,0.09395449352925454,0.0324671795173559,-0.02604729729729733,0.11149425287356311,,,,,,,,,,
DSS,2026,S3_increment_C_vs_B,133,,,,,,,,,,,,,,,,1.1068493150684933,0.09517075050842996,0.8054794520547945,0.045617395031937874,0.3013698630136987,0.04955335547649209,,,,
DSS,777,A_clinical,133,0.8827964359150103,0.7939513365318711,0.873526387936943,0.8164833856523681,0.7743946663449037,0.09841095054133434,,,,,,,,,,,,,,,,,,,
DSS,777,B_ajcc8th,133,0.8893077450308431,0.8095270733379026,0.8791809458533242,0.827217575589237,0.789432298385432,0.09332172202568143,,,,,,,,,,,,,,,,,,,
DSS,777,C_modified,133,0.9023303632625086,0.8362063056888279,0.897464016449623,0.8487156291024951,0.8112454863167948,0.09555837654687516,,,,,,,,,,,,,,,,,,,
DSS,777,B_vs_A,133,,,,,,,0.8054794520547945,0.045617395031937874,,,,,,,,,,,,,,,,,
DSS,777,C_vs_A,133,,,,,,,1.1068493150684933,0.09517075050842996,,,,,,,,,,,,,,,,,
DSS,777,C_vs_B,133,,,,,,,0.8350684931506849,0.04955335547649209,,,,,,,,,,,,,,,,,
DSS,777,S2_C_vs_B,133,,,,,,,0.8350684931506849,0.04955335547649209,0.789432298385432,0.09332172202568143,0.8112454863167948,0.09555837654687516,0.02181318793136295,-0.08717532467532459,0.08437177280550766,,,,,,,,,,
DSS,777,S3_increment_C_vs_B,133,,,,,,,,,,,,,,,,1.1068493150684933,0.09517075050842996,0.8054794520547945,0.045617395031937874,0.3013698630136987,0.04955335547649209,,,,
OS,42,A_clinical,133,0.7977767265846736,0.7269453642384106,0.7865361873226111,0.722281649888735,0.6922047030778288,0.09915450224927477,,,,,,,,,,,,,,,,,,,
OS,42,B_ajcc8th,133,0.8103122043519394,0.749538789025544,0.8064037369914853,0.7409814047380805,0.7214935152999764,0.0893516380064048,,,,,,,,,,,,,,,,,,,
OS,42,C_modified,133,0.8408230842005676,0.7776844843897824,0.8302921002838222,0.7795451049366874,0.7510518185649524,0.07801217846456988,,,,,,,,,,,,,,,,,,,
OS,42,B_vs_A,133,,,,,,,0.7542304593070106,0.05092521855993998,,,,,,,,,,,,,,,,,
OS,42,C_vs_A,133,,,,,,,0.9500402900886382,0.09741137252144322,,,,,,,,,,,,,,,,,
OS,42,C_vs_B,133,,,,,,,0.613215149073328,0.04648615396150324,,,,,,,,,,,,,,,,,
OS,42,S2_C_vs_B,133,,,,,,,0.613215149073328,0.04648615396150324,0.7214935152999764,0.0893516380064048,0.7510518185649524,0.07801217846456988,0.029558303264976167,-0.09318181818181817,0.08276515151515154,,,,,,,,,,
OS,42,S3_increment_C_vs_B,133,,,,,,,,,,,,,,,,0.9500402900886382,0.09741137252144322,0.7542304593070106,0.05092521855993998,0.19580983078162761,0.04648615396150324,,,,
OS,42,HR_age,133,,,,,,,,,,,,,,,,,,,,,,1.0183815211153864,0.9911363651532404,1.0463756139034825,0.18801300390626785
OS,42,HR_TIL,133,,,,,,,,,,,,,,,,,,,,,,0.9798087768327219,0.8775537249718077,1.0939788776912507,0.7168118241007932
OS,42,HR_differentiation,133,,,,,,,,,,,,,,,,,,,,,,1.4174412451288085,0.9314598266255597,2.1569794273048846,0.10341628741888702
OS,42,HR_tumor size (cm),133,,,,,,,,,,,,,,,,,,,,,,1.22525911669041,1.0072666657009988,1.4904294504655078,0.04211326917224792
OS,42,HR_DOI (mm),133,,,,,,,,,,,,,,,,,,,,,,1.0420816925569079,1.0070118141884166,1.0783729035368463,0.01827419347088077
OS,42,HR_성별,133,,,,,,,,,,,,,,,,,,,,,,0.7593417378897654,0.41422792350568194,1.391986976690479,0.3732771846734203
OS,42,HR_budding_01vs23,133,,,,,,,,,,,,,,,,,,,,,,0.7577779358443881,0.4041065889159119,1.4209800478459138,0.38722250852645135
OS,42,HR_PNI,133,,,,,,,,,,,,,,,,,,,,,,2.097422271775693,0.9664723896481332,4.55179085637649,0.06097203974126375
OS,42,HR_LVI,133,,,,,,,,,,,,,,,,,,,,,,1.8300193317340907,0.8277039872416564,4.046097162925376,0.13547912910459656
OS,42,HR_RM,133,,,,,,,,,,,,,,,,,,,,,,0.5893293052564382,0.24986173806559234,1.390004859178809,0.2271311146446222
OS,42,HR_TSR,133,,,,,,,,,,,,,,,,,,,,,,0.5473561344410164,0.20282994770172383,1.4770932069202802,0.23411269330590417
OS,42,HR_WPOI5_2tier,133,,,,,,,,,,,,,,,,,,,,,,1.019253759844277,0.4901421407588311,2.119544802551192,0.9592827187273333
OS,42,HR_subsite_2,133,,,,,,,,,,,,,,,,,,,,,,0.7169958134511304,0.21803819769780705,2.3577657581766864,0.5838579751074806
OS,42,HR_subsite_3,133,,,,,,,,,,,,,,,,,,,,,,0.6963435999992099,0.3381993444941074,1.433753249833127,0.3260134766733574
OS,42,HR_subsite_4,133,,,,,,,,,,,,,,,,,,,,,,1.117928923194367,0.41523535090521774,3.009775238524405,0.8253937090338381
OS,42,HR_subsite_5,133,,,,,,,,,,,,,,,,,,,,,,3.1075453023947803,0.6139184836435306,15.729837207577988,0.1705893073604332
OS,42,HR_subsite_6,133,,,,,,,,,,,,,,,,,,,,,,0.8023236594572184,0.3078589790947571,2.090967937390218,0.6522384559272276
OS,42,HR_subsite_7,133,,,,,,,,,,,,,,,,,,,,,,0.7385124939318108,0.34555938993165214,1.5783124973141587,0.43406707016764423
OS,42,HR_subsite_8,133,,,,,,,,,,,,,,,,,,,,,,4.0626696434423435,1.0587458431539019,15.589468179237699,0.041036135114624
